BGE,BP,BR,rgrowth,renzyme,rmaint,rassim,ruptake,rdreserve,isolate,class,phylum,response,genomesize,monomer,ontology,rho,Vmax,KD,yield,kE,yEV,aX
0.5149389829579416,1.9467736554468258e-8,6.305649356785801e-9,0.11331441062701984,0.00041391016352037945,0.00015247913051368906,0.0013924301362143662,0.0018565735149524885,0.09842218665688057,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,2-aminoisobutyric acid ,Amino acids,0.007947828362087623,0.10061716834205446,0.01138009645021443,0.25,1.8615802572154188,1.5126815303642844,0.0036527583846575865
0.5272729513377233,8.544095889399241e-9,3.1833718346898035e-9,0.0632211553504195,0.00012696619943314033,2.7663277733237022e-5,0.0012381172215850922,0.0016508229621134563,0.08051972340673519,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,2-aminoisobutyric acid ,Amino acids,0.003661861831432576,0.04100715240961944,0.003770061224267874,0.25,1.1960382094412707,1.4398745025029083,0.0020082866048460766
0.5881653862126154,7.2968330977821895e-9,2.155880264990679e-9,0.05275413039514007,0.00014416864055049212,0.0009224260779669734,0.001458739299060124,0.0019449857320801654,0.04871001539715307,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,2-aminoisobutyric acid ,Amino acids,0.0023625493852287263,0.030515674769516266,0.0043885366404306705,0.25,1.430956861094157,1.2687762783132508,0.0027328408120963653
0.5527177302247294,7.88541568958201e-9,4.493765640710104e-9,0.061661510292102165,0.00014851469205758562,0.005076564998667416,0.0013208935489135525,0.0017611913985514033,0.06899708474632218,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,2-aminoisobutyric acid ,Amino acids,0.0033505487841171684,0.03570803367900187,0.00831038692257657,0.25,1.281439026953949,1.3597733711048157,0.0024085477529506433
0.5514542841422427,7.215054245842379e-9,3.923630752252193e-9,0.05599222457157227,0.00015621680136023488,0.004202865591305933,0.001309796882262185,0.0017463958430162464,0.064959247575367,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,2-aminoisobutyric acid ,Amino acids,0.0030512461029451087,0.032664021228116055,0.007267666420942874,0.25,1.2327180846114631,1.3597733711048157,0.0027899731177951355
0.5869613693876206,6.864073608734492e-9,3.47496843707897e-9,0.055592615190947665,0.0001461099877985843,0.018058361943513783,0.0013888251302411501,0.0018517668403215334,0.06116755441715853,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,2-aminoisobutyric acid ,Amino acids,0.002752022538697893,0.029110209968373435,0.00825684707388573,0.25,1.2163061986697106,1.2687762783132508,0.002628226560249605
0.5180123937103172,2.3336374794307957e-8,7.2574316136105865e-9,0.13503856738535816,0.000416718725587909,5.1518249786035934e-5,0.0014864800969364906,0.0019819734625819876,0.10864138100868759,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,2-aminoisobutyric acid ,Amino acids,0.009651536912500513,0.1215451348873776,0.011352514909817521,0.25,2.0210997116637746,1.5126815303642844,0.003085923774640789
0.4329201405373575,8.344277090266418e-9,7.887082064970484e-9,0.06275233759881986,0.0003751624684720611,0.0062974695857964495,0.0010326235770123592,0.001376831436016479,0.08493892151251058,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,2-aminoisobutyric acid ,Amino acids,0.003934048020716046,0.04925960885500281,0.011984496239464371,0.25,1.3761459723751228,1.7623578889729934,0.005978462043446118
0.45535838575402504,6.187857525416075e-9,6.4591257056095606e-9,0.05241217891187951,8.892113635035562e-5,0.009991219639071814,0.0010806773692476359,0.0014409031589968477,0.06731879014693483,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,2-aminoisobutyric acid ,Amino acids,0.0026995075571813972,0.03380724860611738,0.008729589805179606,0.25,1.339486861729633,1.643835616438356,0.0016965739298848562
0.47922820004963823,8.199852439719939e-9,6.933869033265924e-9,0.06529716701282798,9.037628793617859e-5,0.0037566965352612046,0.0011662385658730806,0.0015549847544974408,0.07520535817168306,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,positive,6657122,2-aminoisobutyric acid ,Amino acids,0.0034087134336479802,0.04293351528555179,0.009100523624236684,0.25,1.4412048173616492,1.58023989156911,0.001384076707622303
0.397853752504289,4.311898217114805e-9,5.285441334265672e-9,0.03658745757678133,0.00010697081871398418,0.00032223028971786576,0.0009057917553874468,0.0012077223405165957,0.06672997788304087,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,undefined,4684622,2-aminoisobutyric acid ,Amino acids,0.0020580987289344757,0.026981151097089356,0.0038169272283526934,0.25,1.066517473477028,1.8726789939300528,0.00292370188580331
0.5258004865881021,8.424232292596844e-9,3.6165869748451142e-9,0.061973705554628535,0.00018949414556234084,0.0003114662605804096,0.0012511574496862877,0.0016682099329150503,0.07458985225648751,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,undefined,4560838,2-aminoisobutyric acid ,Amino acids,0.0030930413978779697,0.04036625206035725,0.005045844238274313,0.25,1.262130742915783,1.4398745025029083,0.00305765394963038
0.3180955159711231,9.745149212653423e-9,1.7201526129563912e-8,0.07636259663915043,0.0007636259663915043,0.002966936258643891,0.0009555545130949181,0.0012740726841265575,0.08813607308749816,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,negative,7371174,2-aminoisobutyric acid ,Amino acids,0.0066617451072977715,0.07854833785729083,0.01957641468090108,0.25,2.190244495183127,2.411300309566033,0.01
0.512436168786781,5.414186728848391e-8,1.164252060139028e-8,0.1713810749094395,0.0002612355982005143,0.0010092022833074856,0.0018462339434490078,0.00246164525793201,0.12500582654182724,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,positive,6208105,2-aminoisobutyric acid ,Amino acids,0.03752329035215156,0.36625125516362006,0.08058510302467549,0.25,2.431609474667157,1.643835616438356,0.0015242966490819094
0.5826362879130206,6.008845513962463e-9,2.9660646177392557e-9,0.049755898315682584,9.24084678762162e-5,0.05497958115888741,0.0013175765839518667,0.0017567687786024888,0.06839357445672785,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,2-aminoisobutyric acid ,Amino acids,0.0024611373149569685,0.025898941980812436,0.009109519215530767,0.25,0.985893884622813,1.2687762783132508,0.0018572364484290543
0.45276849203342084,7.500425458482186e-9,6.423860492011778e-9,0.0580095339021046,0.00012170676326679173,0.004043610257480575,0.000999108887173662,0.0013321451828982162,0.11187757362123757,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,2-aminoisobutyric acid ,Amino acids,0.004057709765562023,0.04345007859532707,0.010614395401311748,0.25,0.9450631932276768,1.7043361957598753,0.0020980475980410538
0.5843251037238371,5.500787269008675e-9,2.8775830479461424e-9,0.04521439046859409,0.00018991792251662055,0.011222432144030688,0.0013665294557699003,0.0018220392743598672,0.055478346002511614,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,2-aminoisobutyric acid ,Amino acids,0.0018289844075573087,0.023343073784259944,0.0053408799610130874,0.25,1.08612411058435,1.2687762783132508,0.004200386658945177
0.5860270524497251,6.4006961474403215e-9,3.2982024600069457e-9,0.05176946171513922,0.00017260589070946847,0.009170497796273987,0.0014050669952955946,0.0018734226603941261,0.053986154146647675,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,2-aminoisobutyric acid ,Amino acids,0.002124339222014268,0.026964204325931176,0.005957219105296426,0.25,1.274937838029642,1.2687762783132508,0.003334125660012262
0.5699646469136559,2.7246489061739935e-9,1.6718782040207383e-9,0.02469662758771292,0.0001005845149311426,5.74423456224662e-5,0.001338360742200243,0.001784480989600324,0.03026518996087607,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,2-aminoisobutyric acid ,Amino acids,0.001044957233125833,0.011794757252471668,0.0017005510187424466,0.25,1.0642571720425118,1.2687762783132508,0.004072803647943618
0.5810522570530421,4.180042420101791e-9,1.9850847044131763e-9,0.035936171365647106,7.388231129803491e-5,2.686130117664083e-5,0.0013489101646594842,0.0017985468862126456,0.0467738908332914,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,2-aminoisobutyric acid ,Amino acids,0.0015645644152328774,0.01771821725965748,0.001955814597534512,0.25,1.012740988330837,1.2687762783132508,0.0020559316279491623
0.4762249583414047,6.975842837421963e-8,2.5959916714670422e-8,0.3186756497401099,0.0005602495435739596,4.442807350972875e-7,0.001888643413088007,0.002518191217450676,0.27507466554786325,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,2-aminoisobutyric acid ,Amino acids,0.047335460751456414,0.5528045463345119,0.025467286782934296,0.25,2.5534151777259506,1.9255982749704434,0.0017580557034428605
0.38936268931116497,8.488926870341688e-9,9.38291726371887e-9,0.06137463211351577,0.0003451273893639816,0.009347580761099754,0.0009200235273075141,0.001226698036410019,0.09165419704960052,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,2-aminoisobutyric acid ,Amino acids,0.0045439732203083885,0.05643048120666451,0.0154795041786059,0.25,1.3991161579189044,1.9773319509261735,0.0056232905596183365
0.398918048311905,4.0926215475108315e-9,5.388463773831382e-9,0.03552572460639855,7.469801765233484e-5,0.005230961659405716,0.0008743106350662855,0.001165747513421714,0.07953597677829422,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,2-aminoisobutyric acid ,Amino acids,0.0024162353558404123,0.02591681464682356,0.006715762094334308,0.25,0.8758086875903657,1.8726789939300528,0.00210264585676827
NaN,NaN,3.702500774039517e-10,0.010683384349468573,8.245190187573082e-5,0.08323182827973055,1.0875791490841095e-7,1.3018903257912914e-7,0.014169048959895774,Acidobacteriaceae bacterium URHE0068,Acidobacteria,Acidobacteria,positive,6679185,"2,3-Dihydroxybenzoic acid",Organic acids,2.5993742222721076e-5,0.0002779433580823885,0.0012704000955187202,0.1646153846153846,0.9907577927636582,1.2687762783132508,0.00771776987316121
0.3580378581240599,4.882866559014535e-9,7.932676836098792e-9,0.043503054256748636,0.00014304281625169987,0.0005603524160142804,0.0012931318935370415,0.0015479479388564956,0.044982430514723934,Bacillus sp. URHB0009,Bacilli,Firmicutes,negative,5377210,"2,3-Dihydroxybenzoic acid",Organic acids,0.0015813568025323773,0.019003086891464974,0.004315080019008207,0.1646153846153846,2.2477286136540786,2.2709811740999424,0.003288109736099957
0.2559211549765914,1.623215254481739e-10,5.309173546692733e-10,0.00518621740941474,1.1973200573900401e-5,0.006616392781160384,1.9516852696684575e-7,2.3362715014447464e-7,0.005067047519732878,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,undefined,5177578,"2,3-Dihydroxybenzoic acid",Organic acids,9.742345771213732e-5,0.0012357068016745755,0.0013789524996096379,0.1646153846153846,1.69596609104671,1.643835616438356,0.002308657664864756
0.6296627995055988,2.2914274336824846e-9,1.322630200827124e-9,0.02273580663319086,3.329126405310796e-5,0.03746853886157415,0.0015504521429548833,0.001855974020111739,0.02733035444500128,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,positive,6972827,"2,3-Dihydroxybenzoic acid",Organic acids,0.0004884900216135746,0.005193073348912381,0.0026525286450155305,0.1646153846153846,1.088478186013862,1.2687762783132508,0.0014642657984479742
0.6229929808717564,2.010547453612779e-9,1.1973741801947557e-9,0.020320177226887285,3.869179821262583e-5,0.052080566221382456,0.0014681370872871374,0.0017574385022774204,0.023492284595311365,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,positive,7193102,"2,3-Dihydroxybenzoic acid",Organic acids,0.0004374663289827116,0.004633782742829529,0.0025665277204758104,0.1646153846153846,1.1326637389803507,1.2687762783132508,0.0019041073205517832
0.6289540834910797,2.232294873734452e-9,1.2852414714653008e-9,0.02214303177840293,3.733514481884893e-5,0.03196377534661499,0.0015667662547784896,0.0018755028832523357,0.024316489029946986,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,positive,6793945,"2,3-Dihydroxybenzoic acid",Organic acids,0.00047673233124159416,0.005064973555185165,0.0025601592542702123,0.1646153846153846,1.1875567207318467,1.2687762783132508,0.0016860900166012288
0.4409593192214213,2.2889402722819633e-9,2.8786881014791817e-9,0.02335197882398354,4.173931747398504e-5,0.017930591586936925,0.0011159688109194266,0.0013358742672147832,0.023364071663161977,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,positive,7244804,"2,3-Dihydroxybenzoic acid",Organic acids,0.0007062226155614662,0.0072808054798222405,0.0034324645485345985,0.1646153846153846,1.8018828768112505,1.7623578889729934,0.0017873995942098266
0.6390502130907341,3.382139939979601e-9,1.809315485012492e-9,0.03175817496332517,0.00022987640569662322,0.005810760671449095,0.001808793573029105,0.0021652225091508626,0.024919803853523194,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,positive,5642219,"2,3-Dihydroxybenzoic acid",Organic acids,0.000702111035363685,0.0074393590293004375,0.002691842730920881,0.1646153846153846,1.6624263683109595,1.2687762783132508,0.007238338033028915
NaN,NaN,7.667812871958518e-10,0.009419254211656935,5.069613652521423e-5,0.0012413102368157398,5.460092559092882e-8,6.536022400387429e-8,0.008844845150615292,Cellulomonas sp. URHD0024,Actinobacteria,Actinobacteria,undefined,4210445,"2,3-Dihydroxybenzoic acid",Organic acids,5.859073563985765e-5,0.0007501332837513704,0.001276443583305941,0.1646153846153846,1.773422708309495,1.643835616438356,0.005382181581050703
NaN,NaN,3.259522431982086e-10,0.005487987840414119,2.508435908530821e-5,0.0030297523973457285,3.915091692937588e-8,4.686573849741128e-8,0.005327371180145987,Cellulomonas sp. URHE0023,Actinobacteria,Actinobacteria,undefined,4467545,"2,3-Dihydroxybenzoic acid",Organic acids,3.421955687795789e-5,0.0004430168118874362,0.001248375659555131,0.1646153846153846,1.496936862172548,1.4398745025029083,0.004570775266771613
0.5733031694132124,4.2340571411674036e-9,2.535453856217604e-9,0.03630494935579916,7.742815318551052e-5,0.0010829154762526903,0.0014719766100046926,0.0017620346160277167,0.05064295648580192,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,positive,4904121,"2,3-Dihydroxybenzoic acid",Organic acids,0.0009551656572565332,0.010437957422513352,0.0028247701240834058,0.1646153846153846,1.071066953253495,1.4398745025029083,0.0021327161877211513
0.33542363145837206,1.0929011476722613e-10,4.018176517011742e-10,0.009880429355385342,2.4332073923600443e-5,0.038824737017539766,3.0192544606103497e-7,3.614208838668007e-7,0.011753309390263929,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,positive,6067264,"2,3-Dihydroxybenzoic acid",Organic acids,7.359138163178586e-5,0.0007909372709625466,0.001373811655224827,0.1646153846153846,1.088478186013862,1.2687762783132508,0.0024626534989937664
0.4994130402895699,4.636829413446427e-9,3.89751931974863e-9,0.03930368870598216,0.00028260783014922707,0.0011697428197813297,0.0014007573397583075,0.001676781345935359,0.04302872356773383,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,undefined,5264264,"2,3-Dihydroxybenzoic acid",Organic acids,0.0012140677030962827,0.012996229967550942,0.0035118368899224603,0.1646153846153846,1.5523212035205483,1.643835616438356,0.0071903640460650505
0.4413843329537879,1.437969885980276e-9,1.8140513191140702e-9,0.01577309593502628,6.07534775167734e-5,0.0021731311663954825,0.0011753028599641615,0.0014069002927747792,0.01591221384415792,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,negative,5236918,"2,3-Dihydroxybenzoic acid",Organic acids,0.00037004657795906246,0.004684840809858794,0.001897529905771156,0.1646153846153846,1.7132422293119067,1.7043361957598753,0.003851715463282132
0.39099205677859444,4.1062626343576937e-10,6.402838404343856e-10,0.006455261466562286,1.673840661337949e-5,0.002878399556658212,2.1577902302859217e-7,2.582990146751103e-7,0.0068997997261727555,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,negative,4705879,"2,3-Dihydroxybenzoic acid",Organic acids,0.00013617266099201107,0.0017574303810942993,0.0014153169664778808,0.1646153846153846,1.4902886097811696,1.58023989156911,0.002592986620307021
0.4458110143767508,1.6522811294341337e-9,2.041937003153662e-9,0.01778700431644834,5.305189931666346e-5,0.0015845492312114814,0.001220410062438309,0.0014608960231766131,0.01647087880747611,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,negative,5093035,"2,3-Dihydroxybenzoic acid",Organic acids,0.0004214692759082039,0.005293201138719539,0.0019602631635223257,0.1646153846153846,1.8650105792362643,1.7043361957598753,0.0029826213775415965
0.5121722483079143,1.846878725754037e-9,1.7405354532370122e-9,0.019431375235220816,7.09781188158806e-5,0.0008866953873070762,0.0014790237310659128,0.0017704703963035788,0.016019184711202547,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,"2,3-Dihydroxybenzoic acid",Organic acids,0.00040774178653172493,0.005161891035701294,0.0018184333947553208,0.1646153846153846,1.8615802572154188,1.5126815303642844,0.0036527583846575865
0.5538650670620742,2.1905283357732675e-9,1.6607329048300453e-9,0.02123251961851266,4.264098473699049e-5,8.236463408053489e-5,0.0014654051197672323,0.0017541681912499097,0.026076084257504243,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,"2,3-Dihydroxybenzoic acid",Organic acids,0.0005009650492883293,0.005610028743226022,0.0016365130925690035,0.1646153846153846,1.1960382094412707,1.4398745025029083,0.0020082866048460766
0.4787746272994174,2.791121535328296e-10,3.127539534486866e-10,0.00553056552140374,1.5114155170865165e-5,0.00874079066077577,1.7963784051490372e-7,2.150360890141573e-7,0.004945471427023916,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,"2,3-Dihydroxybenzoic acid",Organic acids,8.868599343939047e-5,0.0011455053381438142,0.0013455199790910744,0.1646153846153846,1.430956861094157,1.2687762783132508,0.0027328408120963653
0.4457472023755339,3.2422436614139856e-10,4.088684917081841e-10,0.005706202300834804,1.3743660729557456e-5,0.05225624681877544,5.53816941067934e-7,6.629484561586687e-7,0.0061856971132114415,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,"2,3-Dihydroxybenzoic acid",Organic acids,0.00012414337115579266,0.0013230416758202481,0.001513301532959749,0.1646153846153846,1.281439026953949,1.3597733711048157,0.0024085477529506433
0.34289315705504364,1.5132186707611108e-10,5.026859202794744e-10,0.00939935612500193,2.622395091333844e-5,0.029819951509324566,3.437081809883189e-7,4.1143704906520685e-7,0.01056178154694327,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,"2,3-Dihydroxybenzoic acid",Organic acids,8.860523150426595e-5,0.0009485315392894569,0.0014097808822666213,0.1646153846153846,1.2327180846114631,1.3597733711048157,0.0027899731177951355
NaN,NaN,2.660628283663705e-10,0.006333555176203611,1.6646017934904693e-5,0.13889582684353396,1.7831950065698042e-7,2.1345796579564876e-7,0.0068863443353516865,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,"2,3-Dihydroxybenzoic acid",Organic acids,3.477464415289268e-5,0.00036783753716826,0.0013048164457252162,0.1646153846153846,1.2163061986697106,1.2687762783132508,0.002628226560249605
0.49353329471727003,1.3305827350190678e-9,1.3654549534968146e-9,0.015201840804428761,4.6911721956691206e-5,0.00045745291782902286,3.490124809403117e-6,4.177865793944799e-6,0.01150112602137137,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,"2,3-Dihydroxybenzoic acid",Organic acids,0.00031605059664101823,0.003980134226106001,0.001593008628948711,0.1646153846153846,2.0210997116637746,1.5126815303642844,0.003085923774640789
NaN,NaN,8.014509915559064e-10,0.008113738724014446,4.85076789919593e-5,0.06406133958016594,2.5337921784735194e-7,3.0330845598670126e-7,0.010756583847129539,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,"2,3-Dihydroxybenzoic acid",Organic acids,5.31120178927726e-5,0.0006650343903076438,0.001370886462517339,0.1646153846153846,1.3761459723751228,1.7623578889729934,0.005978462043446118
0.4176515943506321,7.628888514807795e-10,1.0637329390656996e-9,0.009527233291617837,1.6163655626489907e-5,0.05259914069565366,2.0099842907485482e-6,2.4060585432533266e-6,0.01205217645371832,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,"2,3-Dihydroxybenzoic acid",Organic acids,0.0002207826205214531,0.0027649683439568457,0.0019338805882769415,0.1646153846153846,1.339486861729633,1.643835616438356,0.0016965739298848562
